interaction_id,user_id,reel_id,timestamp,session_id,watch_seconds,watch_percentage,liked,saved,shared,replayed,skipped,followed_creator
INT031431,U000258,RL000035,2025-08-11T03:11:38,SESS004208,31.1,50.1,0,0,0,0,0,0
INT031432,U000258,RL001081,2025-08-11T03:11:57,SESS004208,6.8,52.6,0,0,0,0,0,0
INT031433,U000258,RL000250,2025-10-16T19:53:10,SESS004209,30.4,46.1,0,0,0,0,0,0
INT031434,U000258,RL003393,2025-10-16T19:53:58,SESS004209,38.6,60.3,0,0,0,0,0,0
INT031435,U000258,RL002472,2025-10-16T19:54:32,SESS004209,20.3,39.0,0,0,0,0,0,0
INT031436,U000258,RL001570,2025-10-16T19:55:16,SESS004209,28.6,52.9,0,0,0,0,0,0
INT031437,U000258,CAND000790,2025-10-16T19:55:50,SESS004209,26.5,33.9,0,0,0,0,0,0
INT031438,U000258,RL004310,2025-10-16T19:56:16,SESS004209,23.0,49.9,0,0,0,0,0,0
INT031439,U000258,RL004548,2025-10-16T19:56:39,SESS004209,19.2,44.6,0,0,0,0,0,0
INT031440,U000258,RL002849,2025-10-16T19:56:58,SESS004209,16.7,43.9,0,0,0,0,0,0
INT031441,U000258,RL003195,2025-10-16T19:57:45,SESS004209,34.7,60.8,0,0,0,0,0,0
INT031442,U000258,RL002155,2025-10-16T19:58:21,SESS004209,21.7,43.4,0,0,0,0,0,0
INT031443,U000258,RL002809,2025-10-16T19:58:47,SESS004209,21.2,27.6,0,0,0,0,0,0
INT031444,U000258,RL004102,2025-09-28T08:27:58,SESS004210,8.4,38.4,0,0,0,0,0,0
INT031445,U000258,RL002973,2025-09-28T08:28:42,SESS004210,39.1,56.7,0,0,0,0,0,0
INT031446,U000258,RL001163,2025-09-28T08:29:14,SESS004210,27.0,48.3,0,0,0,0,0,0
INT031447,U000258,RL004998,2025-09-28T08:29:36,SESS004210,4.8,53.0,0,0,0,0,0,0
INT031448,U000258,RL003130,2025-09-28T08:30:03,SESS004210,9.3,15.2,0,0,0,0,1,0
INT031449,U000258,RL003464,2025-09-28T08:30:37,SESS004210,16.4,24.9,0,0,0,0,1,0
INT031450,U000258,RL002083,2025-09-28T08:31:43,SESS004210,51.3,69.3,0,0,0,0,0,0
INT031451,U000258,RL001718,2025-09-28T08:32:36,SESS004210,45.3,68.7,0,0,0,0,0,0
INT031452,U000258,CAND000220,2025-09-28T08:33:35,SESS004210,44.4,52.2,0,0,0,0,0,0
INT031453,U000258,RL003366,2025-09-28T08:33:57,SESS004210,20.3,61.4,0,0,0,0,0,0
INT031454,U000258,CAND000338,2025-03-12T21:13:00,SESS004211,9.7,18.6,0,0,0,0,1,0
INT031455,U000258,RL004605,2025-03-12T21:13:46,SESS004211,28.8,56.5,0,0,0,0,0,0
INT031456,U000258,RL000288,2025-03-12T21:14:05,SESS004211,7.6,11.0,0,0,0,0,1,0
INT031457,U000258,RL003253,2025-03-12T21:14:22,SESS004211,10.3,64.5,0,0,0,0,0,0
INT031458,U000258,RL001468,2025-03-12T21:15:28,SESS004211,49.8,56.0,0,0,0,0,0,0
INT031459,U000258,CAND000079,2025-03-12T21:15:48,SESS004211,4.4,31.5,0,0,0,0,0,0
INT031460,U000258,RL003169,2025-03-12T21:16:07,SESS004211,9.8,32.6,0,0,0,0,0,0
INT031461,U000258,RL003885,2025-03-12T21:16:56,SESS004211,32.7,56.3,0,0,0,0,0,0
INT031462,U000258,RL001393,2025-03-12T21:17:26,SESS004211,20.0,34.4,0,0,0,0,0,0
INT031463,U000258,RL000815,2025-03-12T21:17:46,SESS004211,2.7,22.5,0,0,0,0,1,0
INT031464,U000258,RL000611,2025-03-12T21:19:02,SESS004211,65.0,73.9,0,0,0,0,0,0
INT031465,U000258,RL004647,2025-03-12T21:19:31,SESS004211,15.2,58.5,0,0,0,0,0,0
INT031466,U000258,RL000859,2025-10-21T03:32:55,SESS004212,13.6,56.7,0,0,0,0,0,0
INT031467,U000258,CAND000490,2025-10-21T03:33:41,SESS004212,41.6,46.7,0,0,0,0,0,0
INT031468,U000258,RL001023,2025-10-21T03:34:07,SESS004212,10.1,50.6,0,0,0,0,0,0
INT031469,U000258,RL001880,2025-10-21T03:34:41,SESS004212,24.9,43.7,0,0,0,0,0,0
INT031470,U000258,RL002655,2025-10-21T03:35:26,SESS004212,29.7,40.7,0,0,0,0,0,0
INT031471,U000258,RL000199,2025-10-21T03:35:59,SESS004212,24.7,46.6,0,0,0,0,0,0
INT031472,U000259,CAND000815,2025-04-03T21:44:50,SESS004213,4.6,50.7,0,0,0,0,0,0
INT031473,U000259,RL000561,2025-04-03T21:45:03,SESS004213,4.5,34.3,0,0,0,0,0,0
INT031474,U000259,RL001079,2025-04-03T21:45:18,SESS004213,9.9,58.4,0,0,0,0,0,0
INT031475,U000259,RL003822,2025-04-03T21:45:42,SESS004213,21.8,41.9,0,0,0,0,0,0
INT031476,U000259,RL002351,2025-04-03T21:46:07,SESS004213,16.7,34.9,0,0,0,0,0,0
INT031477,U000259,RL003829,2025-04-03T21:46:50,SESS004213,29.9,36.5,0,0,0,0,0,0
INT031478,U000259,RL004448,2025-04-03T21:47:34,SESS004213,38.1,43.8,0,0,0,0,0,0
INT031479,U000259,CAND000063,2025-04-03T21:47:51,SESS004213,5.0,62.8,0,0,0,0,0,0
INT031480,U000259,RL002747,2025-04-03T21:48:17,SESS004213,20.6,41.1,0,0,0,0,0,0
INT031481,U000259,RL003276,2025-04-03T21:49:03,SESS004213,38.4,67.4,0,0,0,0,0,0
INT031482,U000259,RL004862,2025-04-03T21:49:31,SESS004213,11.2,44.8,0,0,0,0,0,0
INT031483,U000259,RL001597,2025-04-03T21:50:01,SESS004213,12.5,23.6,0,0,0,0,1,0
INT031484,U000259,RL000642,2025-09-14T01:32:29,SESS004214,19.0,37.3,0,0,0,0,0,0
INT031485,U000259,RL000509,2025-09-14T01:32:39,SESS004214,3.3,21.9,0,0,0,0,1,0
INT031486,U000259,RL001167,2025-09-14T01:33:05,SESS004214,6.3,70.2,0,0,0,0,0,0
INT031487,U000259,RL001685,2025-09-14T01:33:14,SESS004214,5.6,31.2,0,0,0,0,0,0
INT031488,U000259,RL004837,2025-09-14T01:33:44,SESS004214,11.3,41.9,0,0,0,0,0,0
INT031489,U000259,RL000375,2025-11-09T01:24:36,SESS004215,10.5,12.2,0,0,0,0,1,0
INT031490,U000259,RL003351,2025-11-09T01:24:56,SESS004215,17.7,41.2,0,0,0,0,0,0
INT031491,U000259,CAND000026,2025-11-09T01:25:27,SESS004215,22.5,41.7,0,0,0,0,0,0
INT031492,U000259,RL002759,2025-11-09T01:26:22,SESS004215,37.0,54.5,0,0,0,0,0,0
INT031493,U000259,RL004547,2025-11-09T01:27:09,SESS004215,39.0,46.5,0,0,0,0,0,0
INT031494,U000259,RL004811,2025-11-09T01:27:29,SESS004215,13.1,37.6,0,0,0,0,0,0
INT031495,U000259,RL000965,2025-11-09T01:27:48,SESS004215,16.8,80.1,1,0,0,0,0,0
INT031496,U000259,RL001669,2025-11-09T01:28:04,SESS004215,5.7,33.4,0,0,0,0,0,0
INT031497,U000259,RL000837,2025-11-09T01:28:15,SESS004215,6.5,8.4,0,0,0,0,1,0
INT031498,U000259,RL003671,2025-11-09T01:28:58,SESS004215,24.6,30.8,0,0,0,0,0,0
INT031499,U000259,RL003625,2025-11-09T01:29:28,SESS004215,21.6,58.5,0,0,0,0,0,0
INT031500,U000259,RL000353,2025-04-20T06:18:02,SESS004216,10.1,53.1,0,0,0,0,0,0
INT031501,U000259,RL000053,2025-04-20T06:18:47,SESS004216,28.0,65.1,0,0,0,0,0,0
INT031502,U000259,RL003088,2025-04-20T06:19:12,SESS004216,18.4,26.3,0,0,0,0,0,0
INT031503,U000259,RL003466,2025-04-20T06:19:32,SESS004216,18.0,57.9,0,0,0,0,0,0
INT031504,U000259,CAND000463,2025-04-20T06:19:56,SESS004216,10.4,32.6,0,0,0,0,0,0
INT031505,U000259,RL003219,2025-04-20T06:20:07,SESS004216,1.3,7.5,0,0,0,0,1,0
INT031506,U000259,RL004951,2025-04-20T06:20:21,SESS004216,8.3,43.6,0,0,0,0,0,0
INT031507,U000259,RL003125,2025-04-20T06:20:47,SESS004216,11.7,27.8,0,0,0,0,0,0
INT031508,U000259,CAND000560,2025-04-20T06:21:08,SESS004216,19.5,39.9,0,0,0,0,0,0
INT031509,U000259,RL003319,2025-04-20T06:21:37,SESS004216,23.6,40.0,0,0,0,0,0,0
INT031510,U000259,CAND000143,2025-04-20T06:21:43,SESS004216,0.3,0.3,0,0,0,0,1,0
INT031511,U000259,RL001352,2025-04-20T06:22:23,SESS004216,32.9,53.1,0,0,0,0,0,0
INT031512,U000260,CAND000226,2025-10-21T14:23:27,SESS004217,11.7,30.7,0,0,0,0,0,0
INT031513,U000260,RL002214,2025-10-21T14:23:43,SESS004217,11.9,45.6,0,0,0,0,0,0
INT031514,U000260,RL003974,2025-10-21T14:24:09,SESS004217,18.6,68.9,0,0,0,0,0,0
INT031515,U000260,RL004826,2025-10-21T14:24:28,SESS004217,13.0,19.2,0,0,0,0,1,0
INT031516,U000260,RL001547,2025-06-07T04:49:16,SESS004218,50.8,62.8,0,0,0,0,0,0
INT031517,U000260,RL000499,2025-06-07T04:50:00,SESS004218,28.9,40.1,0,0,0,0,0,0
INT031518,U000260,RL000102,2025-06-07T04:51:07,SESS004218,59.5,66.1,0,0,0,0,0,0
INT031519,U000260,RL004503,2025-06-07T04:52:07,SESS004218,42.5,48.9,0,0,0,0,0,0
INT031520,U000260,RL003839,2025-06-07T04:52:20,SESS004218,4.8,11.9,0,0,0,0,1,0
INT031521,U000260,RL004124,2025-06-07T04:52:28,SESS004218,3.6,21.4,0,0,0,0,1,0
INT031522,U000260,RL001062,2025-06-07T04:52:59,SESS004218,22.3,39.8,0,0,0,0,0,0
INT031523,U000260,CAND000207,2025-06-07T04:53:37,SESS004218,18.4,37.6,0,0,0,0,0,0
INT031524,U000260,RL003798,2025-06-07T04:53:42,SESS004218,3.0,27.0,0,0,0,0,0,0
INT031525,U000260,RL002127,2025-06-07T04:54:03,SESS004218,16.2,43.7,0,0,0,0,0,0
INT031526,U000260,CAND000312,2025-01-21T14:28:22,SESS004219,10.0,55.8,0,0,0,0,0,0
INT031527,U000260,RL000221,2025-01-21T14:28:52,SESS004219,12.0,26.6,0,0,0,0,0,0
INT031528,U000260,RL002597,2025-01-21T14:29:21,SESS004219,13.2,19.1,0,0,0,0,1,0
INT031529,U000260,RL004604,2025-01-21T14:29:49,SESS004219,19.4,49.9,0,0,0,0,0,0
INT031530,U000260,CAND000297,2025-10-15T08:46:29,SESS004220,14.5,30.2,0,0,0,0,0,0
INT031531,U000260,RL001111,2025-10-15T08:46:59,SESS004220,17.4,20.7,0,0,0,0,1,0
INT031532,U000260,CAND000191,2025-10-15T08:47:25,SESS004220,20.3,45.0,0,0,0,0,0,0
INT031533,U000260,RL003842,2025-10-15T08:47:58,SESS004220,26.9,44.8,0,0,0,0,0,0
INT031534,U000260,RL001321,2025-10-15T08:48:26,SESS004220,24.4,31.3,0,0,0,0,0,0
INT031535,U000260,CAND000157,2025-10-15T08:49:27,SESS004220,51.3,63.3,0,0,0,0,0,0
INT031536,U000260,RL000847,2025-10-15T08:50:20,SESS004220,40.1,50.1,0,0,0,0,0,0
INT031537,U000260,RL002045,2025-10-15T08:50:39,SESS004220,15.4,28.4,0,0,0,0,0,0
INT031538,U000260,RL000098,2025-10-15T08:51:18,SESS004220,37.5,41.7,0,0,0,0,0,0
INT031539,U000260,RL000012,2025-10-05T06:52:22,SESS004221,7.2,60.3,0,0,0,0,0,0
INT031540,U000260,CAND000290,2025-10-05T06:53:33,SESS004221,59.1,82.0,0,0,0,0,0,0
INT031541,U000260,CAND000282,2025-10-05T06:54:02,SESS004221,24.3,35.7,0,0,0,0,0,0
INT031542,U000260,RL000602,2025-10-05T06:54:23,SESS004221,9.1,29.4,0,0,0,0,0,0
INT031543,U000260,RL001047,2025-10-05T06:54:46,SESS004221,14.2,25.8,0,0,0,0,0,0
INT031544,U000260,RL003875,2025-10-05T06:55:38,SESS004221,41.0,70.7,1,0,0,0,0,0
INT031545,U000260,RL000565,2025-01-15T20:47:20,SESS004222,40.4,46.4,0,0,0,0,0,0
INT031546,U000260,RL002834,2025-01-15T20:48:01,SESS004222,23.6,60.6,0,0,0,0,0,0
INT031547,U000260,RL004115,2025-01-15T20:48:13,SESS004222,8.0,46.9,0,0,0,0,0,0
INT031548,U000260,RL003776,2025-03-10T05:39:34,SESS004223,13.2,36.7,0,0,0,0,0,0
INT031549,U000260,RL000608,2025-03-10T05:39:57,SESS004223,13.5,35.6,0,0,0,0,0,0
INT031550,U000260,RL002070,2025-03-10T05:40:41,SESS004223,24.9,33.2,0,0,0,0,0,0
INT031551,U000260,RL003441,2025-03-10T05:41:06,SESS004223,8.3,31.8,0,0,0,0,0,0
INT031552,U000260,RL003835,2025-03-10T05:41:29,SESS004223,8.0,25.7,0,0,0,0,0,0
INT031553,U000260,RL004835,2025-03-10T05:42:07,SESS004223,29.0,52.6,0,0,0,0,0,0
INT031554,U000260,RL004465,2025-03-10T05:42:46,SESS004223,32.0,36.0,0,0,0,0,0,0
INT031555,U000260,RL001096,2025-03-10T05:43:14,SESS004223,21.6,28.1,0,0,0,0,0,0
INT031556,U000260,CAND000278,2025-03-10T05:43:44,SESS004223,11.4,43.8,0,0,0,0,0,0
INT031557,U000260,RL001151,2025-03-10T05:43:55,SESS004223,9.7,32.4,0,0,0,0,0,0
INT031558,U000260,RL000542,2025-03-10T05:44:33,SESS004223,34.4,59.3,0,0,0,0,0,0
INT031559,U000260,RL004764,2025-03-10T05:44:45,SESS004223,9.5,52.9,0,0,0,0,0,0
INT031560,U000261,RL001202,2025-05-07T12:06:41,SESS004224,9.3,32.2,0,0,0,0,0,0
INT031561,U000261,RL002611,2025-05-07T12:07:00,SESS004224,15.2,42.1,0,0,0,0,0,0
INT031562,U000261,CAND000600,2025-05-07T12:07:58,SESS004224,41.3,46.4,0,0,0,0,0,0
INT031563,U000261,RL001878,2025-05-07T12:08:54,SESS004224,39.5,48.8,0,0,0,0,0,0
INT031564,U000261,RL003165,2025-05-07T12:09:18,SESS004224,5.5,39.0,0,0,0,0,0,0
INT031565,U000261,RL000502,2025-05-07T12:09:41,SESS004224,14.5,34.6,0,0,0,0,0,0
INT031566,U000261,RL003800,2025-05-07T12:10:29,SESS004224,35.5,73.9,0,0,0,0,0,0
INT031567,U000261,RL001063,2025-05-07T12:10:43,SESS004224,9.3,44.3,0,0,0,0,0,0
INT031568,U000261,RL000337,2025-05-07T12:11:30,SESS004224,45.9,65.5,0,0,0,0,0,0
INT031569,U000261,RL003243,2025-05-07T12:12:13,SESS004224,24.6,37.8,0,0,0,0,0,0
INT031570,U000261,RL004085,2025-05-07T12:13:18,SESS004224,47.5,55.2,0,0,0,0,0,0
INT031571,U000261,RL001706,2025-05-07T12:13:54,SESS004224,23.9,66.5,0,0,0,0,0,0
INT031572,U000261,RL003865,2025-08-05T14:19:33,SESS004225,49.9,59.4,0,0,0,0,0,0
INT031573,U000261,RL000875,2025-08-05T14:19:51,SESS004225,2.5,18.2,0,0,0,0,1,0
INT031574,U000261,RL000813,2025-08-05T14:20:26,SESS004225,23.3,68.4,0,0,0,0,0,0
INT031575,U000261,RL001319,2025-08-05T14:20:35,SESS004225,4.1,34.3,0,0,0,0,0,0
INT031576,U000261,RL004600,2025-08-05T14:21:10,SESS004225,16.6,38.6,0,0,0,0,0,0
INT031577,U000261,RL002470,2025-08-05T14:21:48,SESS004225,25.6,34.6,0,0,0,0,0,0
INT031578,U000261,RL003649,2025-05-09T23:07:51,SESS004226,43.1,73.1,0,0,0,0,0,0
INT031579,U000261,RL000735,2025-05-09T23:08:20,SESS004226,16.4,38.2,0,0,0,0,0,0
INT031580,U000261,RL001039,2025-05-09T23:09:08,SESS004226,28.1,43.8,0,0,0,0,0,0
INT031581,U000261,RL004914,2025-05-09T23:09:24,SESS004226,14.8,37.0,0,0,0,0,0,0
INT031582,U000261,RL003089,2025-05-09T23:10:08,SESS004226,27.6,45.2,0,0,0,0,0,0
INT031583,U000261,CAND000537,2025-05-09T23:10:37,SESS004226,12.6,50.4,0,0,0,0,0,0
INT031584,U000261,RL002942,2025-05-09T23:11:20,SESS004226,23.0,30.2,0,0,0,0,0,0
INT031585,U000261,RL001287,2025-05-09T23:12:14,SESS004226,41.6,46.2,0,0,0,0,0,0
INT031586,U000261,RL002520,2025-05-09T23:12:39,SESS004226,8.7,23.6,0,0,0,0,1,0
INT031587,U000261,RL000858,2025-04-07T08:52:45,SESS004227,8.4,27.2,0,0,0,0,0,0
INT031588,U000261,RL000825,2025-04-07T08:53:00,SESS004227,7.5,43.8,0,0,0,0,0,0
INT031589,U000261,RL001333,2025-04-07T08:53:45,SESS004227,42.3,51.6,0,0,0,0,0,0
INT031590,U000261,RL003190,2025-04-07T08:54:50,SESS004227,52.2,70.5,1,0,0,0,0,0
INT031591,U000261,RL003051,2025-04-07T08:55:10,SESS004227,4.7,26.0,0,0,0,0,0,0
INT031592,U000261,RL002749,2025-04-07T08:55:58,SESS004227,34.5,52.3,0,0,0,0,0,0
INT031593,U000261,RL003424,2025-04-07T08:56:17,SESS004227,13.1,27.9,0,0,0,0,0,0
INT031594,U000261,CAND000184,2025-04-07T08:56:40,SESS004227,12.9,23.1,0,0,0,0,1,0
INT031595,U000262,RL002528,2025-11-10T14:35:25,SESS004228,32.5,40.6,0,0,0,0,0,0
INT031596,U000262,RL001387,2025-11-10T14:35:59,SESS004228,25.6,58.3,0,0,0,0,0,0
INT031597,U000262,RL002926,2025-11-10T14:36:17,SESS004228,7.4,49.2,0,0,0,0,0,0
INT031598,U000262,RL003791,2025-11-10T14:37:07,SESS004228,45.2,52.6,0,0,0,0,0,0
INT031599,U000262,RL004325,2025-11-10T14:37:44,SESS004228,19.5,54.2,0,0,0,0,0,0
INT031600,U000262,RL001348,2025-11-10T14:37:52,SESS004228,4.5,44.7,0,0,0,0,0,0
INT031601,U000262,RL000576,2025-11-10T14:38:18,SESS004228,18.7,71.9,0,0,0,0,0,0
INT031602,U000262,RL000159,2025-11-10T14:38:42,SESS004228,6.0,46.5,0,0,0,0,0,0
INT031603,U000262,RL000663,2025-11-10T14:40:02,SESS004228,66.9,79.6,1,0,0,0,0,0
INT031604,U000262,RL003534,2025-11-10T14:40:15,SESS004228,3.3,40.9,0,0,0,0,0,0
INT031605,U000262,RL000998,2025-09-05T20:25:51,SESS004229,28.5,44.5,0,0,0,0,0,0
INT031606,U000262,RL004049,2025-09-05T20:26:25,SESS004229,17.8,48.2,0,0,0,0,0,0
INT031607,U000262,RL004240,2025-09-05T20:26:59,SESS004229,16.8,24.3,0,0,0,0,1,0
INT031608,U000262,RL001404,2025-01-26T13:06:31,SESS004230,15.7,23.4,0,0,0,0,1,0
INT031609,U000262,RL004748,2025-01-26T13:06:48,SESS004230,1.8,11.4,0,0,0,0,1,0
INT031610,U000262,RL004072,2025-01-26T13:07:14,SESS004230,12.5,38.9,0,0,0,0,0,0
INT031611,U000262,RL001053,2025-01-26T13:08:42,SESS004230,76.7,86.2,0,1,0,0,0,0
INT031612,U000262,RL002418,2025-09-12T09:13:51,SESS004231,4.4,55.4,0,0,0,0,0,0
INT031613,U000262,RL004693,2025-09-12T09:14:17,SESS004231,19.4,53.9,0,0,0,0,0,0
INT031614,U000262,RL003368,2025-09-12T09:14:46,SESS004231,13.6,35.8,0,0,0,0,0,0
INT031615,U000262,RL001915,2025-09-12T09:15:26,SESS004231,21.2,54.3,0,0,0,0,0,0
INT031616,U000262,RL001083,2025-09-12T09:16:08,SESS004231,40.7,53.5,0,0,0,0,0,0
INT031617,U000262,RL004431,2025-09-12T09:16:44,SESS004231,16.0,18.6,0,0,0,0,1,0
INT031618,U000262,RL004696,2025-09-12T09:17:02,SESS004231,5.5,55.0,0,0,0,0,0,0
INT031619,U000262,RL002715,2025-09-12T09:17:37,SESS004231,23.7,32.0,0,0,0,0,0,0
INT031620,U000262,RL004765,2025-09-12T09:18:15,SESS004231,19.1,43.5,0,0,0,0,0,0
INT031621,U000262,RL000862,2025-07-17T02:34:40,SESS004232,10.8,30.8,0,0,0,0,0,0
INT031622,U000262,RL002174,2025-07-17T02:35:49,SESS004232,56.1,71.0,0,0,0,0,0,0
INT031623,U000262,RL002456,2025-07-17T02:36:24,SESS004232,25.6,37.1,0,0,0,0,0,0
INT031624,U000262,RL004875,2025-07-17T02:37:27,SESS004232,49.3,56.1,0,0,0,0,0,0
INT031625,U000262,RL001131,2025-07-17T02:38:09,SESS004232,38.3,66.1,0,0,0,0,0,0
INT031626,U000262,RL004973,2025-07-17T02:38:28,SESS004232,10.4,55.0,0,0,0,0,0,0
INT031627,U000262,RL003149,2025-07-17T02:39:17,SESS004232,33.3,62.8,0,0,0,0,0,0
INT031628,U000262,RL002868,2025-07-17T02:39:37,SESS004232,11.2,31.1,0,0,0,0,0,0
INT031629,U000262,RL001088,2025-07-17T02:40:14,SESS004232,32.6,38.9,0,0,0,0,0,0
INT031630,U000262,RL003344,2025-10-01T10:49:46,SESS004233,27.1,41.1,0,0,0,0,0,0
INT031631,U000262,RL000423,2025-10-01T10:50:04,SESS004233,7.9,49.5,0,0,0,0,0,0
INT031632,U000262,RL000257,2025-10-01T10:50:50,SESS004233,31.1,54.6,0,0,0,0,0,0
INT031633,U000262,RL002403,2025-02-12T14:08:56,SESS004234,24.0,31.1,0,0,0,0,0,0
INT031634,U000262,RL001189,2025-02-12T14:09:17,SESS004234,3.6,45.3,0,0,0,0,0,0
INT031635,U000262,RL001696,2025-02-12T14:10:07,SESS004234,33.5,37.6,0,0,0,0,0,0
INT031636,U000262,RL003157,2025-02-12T14:11:00,SESS004234,37.0,53.7,0,0,0,0,0,0
INT031637,U000262,RL002743,2025-02-12T14:11:20,SESS004234,4.1,41.2,0,0,0,0,0,0
INT031638,U000262,CAND000806,2025-02-12T14:12:25,SESS004234,54.0,76.1,1,0,0,0,0,0
INT031639,U000262,RL004862,2025-02-12T14:12:41,SESS004234,8.4,33.8,0,0,0,0,0,0
INT031640,U000263,RL003832,2025-04-17T11:31:02,SESS004235,16.2,18.0,0,0,0,0,1,0
INT031641,U000263,RL002723,2025-04-17T11:31:20,SESS004235,14.8,23.8,0,0,0,0,1,0
INT031642,U000263,RL002871,2025-04-17T11:31:51,SESS004235,16.4,39.0,0,0,0,0,0,0
INT031643,U000263,RL000261,2025-04-17T11:32:42,SESS004235,32.0,49.2,0,0,0,0,0,0
INT031644,U000263,RL004069,2025-04-17T11:33:22,SESS004235,28.6,34.1,0,0,0,0,0,0
INT031645,U000263,RL004479,2025-08-24T09:25:05,SESS004236,4.9,40.8,0,0,0,0,0,0
INT031646,U000263,RL001472,2025-08-24T09:25:48,SESS004236,30.3,44.5,0,0,0,0,0,0
INT031647,U000263,RL004060,2025-08-24T09:26:10,SESS004236,18.1,38.5,0,0,0,0,0,0
INT031648,U000263,CAND000680,2025-08-24T09:26:27,SESS004236,10.7,17.8,0,0,0,0,1,0
INT031649,U000263,RL002080,2025-08-24T09:27:01,SESS004236,22.4,36.1,0,0,0,0,0,0
INT031650,U000263,CAND000452,2025-08-24T09:27:21,SESS004236,17.3,29.2,0,0,0,0,0,0
INT031651,U000263,RL004629,2025-08-24T09:28:00,SESS004236,19.1,49.1,0,0,0,0,0,0
INT031652,U000263,RL002801,2025-08-24T09:28:48,SESS004236,41.4,46.0,0,0,0,0,0,0
INT031653,U000263,RL000118,2025-08-24T09:29:25,SESS004236,22.6,77.8,1,0,0,0,0,0
INT031654,U000263,RL000881,2025-06-17T07:07:52,SESS004237,15.9,31.8,0,0,0,0,0,0
INT031655,U000263,RL000039,2025-06-17T07:08:09,SESS004237,8.1,62.6,0,0,0,0,0,0
INT031656,U000263,RL000431,2025-06-17T07:08:30,SESS004237,7.7,42.8,0,0,0,0,0,0
INT031657,U000263,RL000467,2025-06-17T07:08:55,SESS004237,14.9,53.2,0,0,0,0,0,0
INT031658,U000263,CAND000653,2025-06-17T07:09:27,SESS004237,28.1,72.2,0,0,0,0,0,0
INT031659,U000263,RL001453,2025-06-17T07:10:00,SESS004237,29.4,33.4,0,0,0,0,0,0
INT031660,U000263,RL004635,2025-06-17T07:10:35,SESS004237,16.7,37.9,0,0,0,0,0,0
INT031661,U000263,RL003395,2025-06-17T07:11:23,SESS004237,33.9,42.3,0,0,0,0,0,0
INT031662,U000263,RL001455,2025-06-17T07:11:33,SESS004237,2.3,4.7,0,0,0,0,1,0
INT031663,U000263,RL002459,2025-06-17T07:11:47,SESS004237,9.4,42.9,0,0,0,0,0,0
INT031664,U000263,RL000368,2025-06-17T07:12:03,SESS004237,6.2,28.2,0,0,0,0,0,0
INT031665,U000263,RL004266,2025-06-17T07:12:29,SESS004237,20.7,33.3,0,0,0,0,0,0
INT031666,U000263,RL002945,2025-04-08T03:13:48,SESS004238,20.0,31.3,0,0,0,0,0,0
INT031667,U000263,RL004970,2025-04-08T03:14:14,SESS004238,6.4,53.4,0,0,0,0,0,0
INT031668,U000263,CAND000158,2025-04-08T03:15:06,SESS004238,36.8,41.8,0,0,0,0,0,0
INT031669,U000263,RL004106,2025-04-08T03:15:19,SESS004238,10.5,29.1,0,0,0,0,0,0
INT031670,U000263,RL004960,2025-04-08T03:15:37,SESS004238,15.0,27.2,0,0,0,0,0,0
INT031671,U000263,RL000789,2025-02-08T22:53:35,SESS004239,3.1,38.8,0,0,0,0,0,0
INT031672,U000263,RL004524,2025-02-08T22:54:46,SESS004239,51.6,64.5,0,0,0,0,0,0
INT031673,U000263,RL001689,2025-02-08T22:55:37,SESS004239,31.6,38.0,0,0,0,0,0,0
INT031674,U000264,RL004101,2025-01-18T01:16:38,SESS004240,45.7,51.3,0,0,0,0,0,0
INT031675,U000264,RL001781,2025-01-18T01:16:53,SESS004240,9.4,28.5,0,0,0,0,0,0
INT031676,U000264,RL003179,2025-01-18T01:16:59,SESS004240,0.0,0,0,0,0,0,1,0
INT031677,U000264,RL003317,2025-01-18T01:17:20,SESS004240,1.4,9.4,0,0,0,0,1,0
INT031678,U000264,CAND000268,2025-01-18T01:17:37,SESS004240,10.2,35.1,0,0,0,0,0,0
INT031679,U000264,RL003635,2025-01-18T01:18:38,SESS004240,45.0,54.9,0,0,0,0,0,0
INT031680,U000264,RL004641,2025-01-18T01:19:12,SESS004240,29.1,35.5,0,0,0,0,0,0
INT031681,U000264,RL003345,2025-01-18T01:19:40,SESS004240,16.8,25.1,0,0,0,0,0,0
INT031682,U000264,CAND000167,2025-01-18T01:19:55,SESS004240,13.8,32.2,0,0,0,0,0,0
INT031683,U000264,RL003310,2025-01-18T01:20:39,SESS004240,37.7,53.8,0,0,0,0,0,0
INT031684,U000264,RL001036,2025-09-15T21:29:25,SESS004241,1.8,21.9,0,0,0,0,1,0
INT031685,U000264,RL003099,2025-09-15T21:29:55,SESS004241,19.0,45.4,0,0,0,0,0,0
INT031686,U000264,RL002695,2025-09-15T21:30:13,SESS004241,3.1,28.3,0,0,0,0,0,0
INT031687,U000264,CAND000130,2025-09-15T21:30:41,SESS004241,23.5,63.6,0,0,0,0,0,0
INT031688,U000264,RL003622,2025-09-15T21:31:04,SESS004241,16.9,65.0,0,0,0,0,0,0
INT031689,U000264,RL002025,2025-09-15T21:31:39,SESS004241,33.6,43.1,0,0,0,0,0,0
INT031690,U000264,CAND000398,2025-06-12T01:31:03,SESS004242,8.4,21.6,0,0,0,0,1,0
INT031691,U000264,CAND000404,2025-06-12T01:31:27,SESS004242,4.5,26.4,0,0,0,0,0,0
INT031692,U000264,RL004673,2025-06-12T01:31:55,SESS004242,10.9,37.6,0,0,0,0,0,0
