reel_id,title,caption,transcript,ocr_text,visual_description,content_language,language_confidence,programming_languages,technologies,frameworks,topics,category,intent,difficulty,duration_seconds,creator_id,created_at,quality_score,hype_score,learning_value,career_value,practical_value,entertainment_value
RL002061,R developers be like,POV: debugging R at 2am,When your R code works on the first try but you have no idea why. Every developer knows this feeling.,// R example,Laptop screen showing R code in an IDE,Kannada,0.75,R,,,Software Engineering,programming_meme,Entertainment,Intermediate,75,CR000012,2025-06-02T22:17:45,0.397,0.47,0.205,0.121,0.33,0.851
RL002062,Comedy moment that broke the internet,Comedy content - just for laughs,"Indha video la naam REST pathi parkalam. First, rest basics, then a quick example with real code.",,Dance/lipsync trend clip,Tamil-English,0.8,,,,Comedy,entertainment,Humor,Intermediate,11,CR000062,2025-05-29T03:05:42,0.494,0.363,0.067,0.243,0.468,0.947
RL002063,System Design: Designing a URL Shortener,Learn system design: designing a url shortener in under a minute,"Let's break down the basics of SQL step by step, starting from what it actually is.","func main() { fmt.Println(""hello"") }",Terminal window running SQL commands,English,0.82,SQL|Go,,,Cybersecurity,tech_educational,Interview Preparation,Beginner,30,CR000056,2025-01-23T04:32:07,0.807,0.104,0.773,0.461,0.567,0.319
RL002064,SQL developers be like,POV: debugging SQL at 2am,When your SQL code works on the first try but you have no idea why. Every developer knows this feeling.,SELECT * FROM students;,Laptop screen showing SQL code in an IDE,Tamil,0.95,SQL,,,Software Engineering,programming_meme,Entertainment,Advanced,90,CR000086,2025-05-22T09:03:43,0.622,0.181,0.25,0.183,0.618,0.74
RL002065,TypeScript developers be like,POV: debugging TypeScript at 2am,When your TypeScript code works on the first try but you have no idea why. Every developer knows this feeling.,// TypeScript example,Laptop screen showing TypeScript code in an IDE,English,0.83,TypeScript,,,Software Engineering,programming_meme,Entertainment,Advanced,87,CR000088,2025-02-07T05:37:08,0.548,0.45,0.176,0.14,0.406,0.908
RL002066,Cybersecurity News update (2026),Latest in Cybersecurity News,"If you're preparing for placements, don't just memorize Scala answers - understand how it actually works under the hood.",// Scala example,Whiteboard diagram explaining system architecture,English,0.87,Scala,AWS|GraphQL,,Technology News,tech_news,News,Intermediate,76,CR000053,2025-09-06T21:09:49,0.607,0.258,0.264,0.012,0.341,0.084
RL002067,C explained simply,Learn c explained simply in under a minute,"If you're preparing for placements, don't just memorize C answers - understand how it actually works under the hood.",// C example,Terminal window running C commands,English,0.97,C,,Next.js,Blockchain,tech_educational,Interview Preparation,Intermediate,60,CR000090,2025-04-17T08:03:46,0.906,0.216,0.952,0.707,0.831,0.207
RL002068,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"Let's break down the basics of Data Science step by step, starting from what it actually is.",,Movie clip montage with trending audio,English,0.96,,,,Lifestyle,entertainment,Humor,Beginner,84,CR000098,2025-06-02T21:37:31,0.61,0.162,0.259,0.185,0.479,1.0
RL002069,Hardware Launches update (2026),Latest in Hardware Launches,"If you're preparing for placements, don't just memorize Swift answers - understand how it actually works under the hood.",// Swift example,Split-screen code and output comparison,English,0.77,Swift,Git|GraphQL,,Technology News,tech_news,News,Intermediate,53,CR000096,2025-11-23T23:37:45,0.801,0.085,0.174,0.042,0.657,0.286
RL002070,Rust explained simply,Learn rust explained simply in under a minute,"Here's how Rust behaves at scale, and the trade-offs engineers make in production systems.",let mut v: Vec<i32> = Vec::new();,Whiteboard diagram explaining system architecture,Tamil,0.95,Rust,AWS,Express.js,Data Science,tech_educational,Project Help,Advanced,75,CR000087,2025-08-26T08:15:03,0.881,0.178,0.897,0.493,0.729,0.095
RL002071,Rust developers be like,POV: debugging Rust at 2am,When your Rust code works on the first try but you have no idea why. Every developer knows this feeling.,// Swift example,Laptop screen showing Rust code in an IDE,English,0.98,Rust|Swift|SQL,,,Software Engineering,programming_meme,Entertainment,Beginner,75,CR000099,2025-01-03T19:57:38,0.479,0.054,0.079,0.238,0.338,0.923
RL002072,TypeScript developers be like,POV: debugging TypeScript at 2am,When your TypeScript code works on the first try but you have no idea why. Every developer knows this feeling.,// TypeScript example,Laptop screen showing TypeScript code in an IDE,Tamil-English,0.85,TypeScript,,,Software Engineering,programming_meme,Entertainment,Advanced,56,CR000032,2025-04-28T15:38:29,0.212,0.124,0.284,0.156,0.16,0.928
RL002073,10 AI tools that will GUARANTEE you a job in 2027!!!,10 AI tools that will GUARANTEE you a job in 2027!!!,Become an AI Engineer in just 7 days - no experience needed!,,Cybersecurity terminal showing network commands,Tamil-English,0.83,,,,AI/ML,hype,Promotion,Intermediate,57,CR000012,2025-03-26T19:51:13,0.213,0.506,0.281,0.208,0.235,0.234
RL002074,Movies moment that broke the internet,Movies content - just for laughs,"Let's break down the basics of Databases step by step, starting from what it actually is.",,Movie clip montage with trending audio,English,0.87,,,,Movies,entertainment,Entertainment,Beginner,76,CR000047,2025-06-25T12:31:54,0.468,0.491,0.137,0.127,0.361,0.854
RL002075,TypeScript explained simply,Learn typescript explained simply in under a minute,"If you're preparing for placements, don't just memorize TypeScript answers - understand how it actually works under the hood.",,Terminal window running TypeScript commands,Kannada,0.8,TypeScript,GraphQL|Linux,,Web Development,tech_educational,Curiosity,Intermediate,81,CR000063,2025-08-29T12:35:04,0.502,0.048,0.474,0.548,0.44,0.329
RL002076,Databases explained simply,Learn databases explained simply in under a minute,"Ee video lo manam Algorithms gurinchi chuddam. First, algorithms basics, then a quick example with real code.",,Neural network diagram with labeled layers,Telugu-English,0.76,,,,AI/ML,tech_educational,Learning,Intermediate,76,CR000056,2025-02-12T18:54:19,0.318,0.242,0.198,0.22,0.316,0.323
RL002077,REST vs GraphQL: What to Use When,Learn rest vs graphql: what to use when in under a minute,"Here's how C++ behaves at scale, and the trade-offs engineers make in production systems.","int main() { std::cout << ""hi""; }",Split-screen code and output comparison,English,0.81,C++,MongoDB|Git,,Web Development,tech_educational,Interview Preparation,Advanced,35,CR000012,2025-05-05T19:57:50,0.392,0.422,0.308,0.525,0.409,0.281
RL002078,Why Rust's Ownership Model Prevents Memory Bugs,Learn why rust's ownership model prevents memory bugs in under a minute,"Ee video alli navu Rust bagge nodona. First, rust basics, then a quick example with real code.",let mut v: Vec<i32> = Vec::new();,Split-screen code and output comparison,Kannada-English,0.86,Rust,PostgreSQL,Angular,Cybersecurity,tech_educational,Learning,Intermediate,63,CR000068,2025-10-21T16:27:22,0.803,0.35,0.896,0.52,0.599,0.125
RL002079,C++ explained simply,Learn c++ explained simply in under a minute,"Let's break down the basics of C++ step by step, starting from what it actually is.",,Split-screen code and output comparison,Malayalam,0.81,C++,,,Cloud,tech_educational,Interview Preparation,Beginner,84,CR000060,2025-09-08T08:10:49,0.526,0.371,0.39,0.432,0.356,0.152
RL002080,C++ explained simply,Learn c++ explained simply in under a minute,"Let's break down the basics of C++ step by step, starting from what it actually is.",// TypeScript example,Whiteboard diagram explaining system architecture,Kannada,0.96,C++|TypeScript|SQL,AWS,Vue,Deep Learning,tech_educational,Learning,Beginner,62,CR000016,2025-04-14T19:40:43,0.502,0.276,0.493,0.555,0.471,0.379
RL002081,Gaming moment that broke the internet,Gaming content - just for laughs,"Indha video la naam TypeScript pathi parkalam. First, typescript basics, then a quick example with real code.",// TypeScript example,Dance/lipsync trend clip,Tamil-English,0.95,TypeScript,,,Gaming,entertainment,Entertainment,Beginner,52,CR000067,2025-06-29T14:15:16,0.658,0.218,0.239,0.07,0.461,0.893
RL002082,Comedy moment that broke the internet,Comedy content - just for laughs,"Let's break down the basics of Load Balancing step by step, starting from what it actually is.",,Stadium crowd celebrating a goal/wicket,English,0.79,,,,Comedy,entertainment,Humor,Beginner,15,CR000062,2025-08-27T14:03:20,0.393,0.205,0.151,0.134,0.346,0.781
RL002083,Memes moment that broke the internet,Memes content - just for laughs,"If you're preparing for placements, don't just memorize Ruby answers - understand how it actually works under the hood.",,Funny reaction clip with captions,English,0.87,Ruby,,,Memes,entertainment,Humor,Intermediate,74,CR000055,2025-05-07T11:01:02,0.044,0.312,0.048,0.189,0.0,0.859
RL002084,Technical Interviews,Technical Interviews - what nobody tells you,"Here's how Rust behaves at scale, and the trade-offs engineers make in production systems.",let mut v: Vec<i32> = Vec::new();,Terminal window running Rust commands,Tamil,0.8,Rust,,,Career,career,Motivation,Advanced,31,CR000004,2025-08-31T23:10:10,0.882,0.404,0.282,0.77,0.743,0.219
RL002085,Music moment that broke the internet,Music content - just for laughs,"Let's break down the basics of Frontend step by step, starting from what it actually is.",,Funny reaction clip with captions,English,0.93,,,,Music,entertainment,Entertainment,Beginner,28,CR000016,2025-03-22T06:47:40,0.411,0.101,0.3,0.189,0.23,0.709
RL002086,Programming Language Updates update (2025),Latest in Programming Language Updates,"Ee video alli navu C# bagge nodona. First, c# basics, then a quick example with real code.",,Split-screen code and output comparison,Kannada-English,0.81,C#,PostgreSQL|Nginx,,Technology News,tech_news,News,Beginner,8,CR000046,2025-04-06T01:56:09,0.256,0.366,0.305,0.21,0.193,0.238
RL002087,Comedy moment that broke the internet,Comedy content - just for laughs,"Indha video la naam Career pathi parkalam. First, career basics, then a quick example with real code.",,Stadium crowd celebrating a goal/wicket,Tamil-English,0.76,,,,Comedy,entertainment,Entertainment,Beginner,26,CR000021,2025-09-01T20:58:09,0.429,0.123,0.263,0.2,0.25,0.862
RL002088,How ML Engineers Deploy Models,Learn how ml engineers deploy models in under a minute,"Indha video la naam System Design pathi parkalam. First, system design basics, then a quick example with real code.",,Person explaining AWS architecture using a whiteboard,Tamil-English,0.88,,,,Career,tech_educational,Learning,Beginner,23,CR000039,2025-10-31T14:33:05,0.583,0.1,0.603,0.459,0.42,0.171
RL002089,REST vs GraphQL: What to Use When,Learn rest vs graphql: what to use when in under a minute,"Let's break down the basics of Java step by step, starting from what it actually is.",public static void main(String[] args),Whiteboard diagram explaining system architecture,Tamil,0.83,Java,Nginx,Laravel,Networking,tech_educational,Project Help,Beginner,49,CR000092,2025-04-02T22:13:26,0.692,0.238,0.748,0.528,0.47,0.164
RL002090,System Design: Designing a URL Shortener,Learn system design: designing a url shortener in under a minute,"Let's break down the basics of Cybersecurity step by step, starting from what it actually is.",,Person explaining AWS architecture using a whiteboard,Malayalam,0.83,,,.NET,DevOps,tech_educational,Project Help,Beginner,54,CR000065,2025-05-22T19:15:19,0.869,0.094,0.843,0.457,0.79,0.254
RL002091,Ruby explained simply,Learn ruby explained simply in under a minute,"Ee video lo manam Ruby gurinchi chuddam. First, ruby basics, then a quick example with real code.",// Ruby example,Whiteboard diagram explaining system architecture,Telugu-English,0.93,Ruby,,,Cloud,tech_educational,Learning,Beginner,66,CR000034,2025-05-31T13:26:42,0.883,0.298,0.85,0.525,0.721,0.247
RL002092,Gaming moment that broke the internet,Gaming content - just for laughs,"If you're preparing for placements, don't just memorize Distributed Systems answers - understand how it actually works under the hood.",,Dance/lipsync trend clip,English,0.76,,,,Gaming,entertainment,Humor,Intermediate,81,CR000095,2025-02-22T21:45:30,0.338,0.26,0.276,0.2,0.201,0.837
RL002093,Memory Management explained simply,Learn memory management explained simply in under a minute,"Ee video lo manam DevOps gurinchi chuddam. First, devops basics, then a quick example with real code.",,Two laptops side by side for a spec comparison,Telugu-English,0.77,,Linux,Flask,Software Engineering,tech_educational,Interview Preparation,Beginner,15,CR000066,2025-07-17T04:56:31,0.513,0.186,0.476,0.548,0.281,0.142
RL002094,Placement Prep,Placement Prep - what nobody tells you,"Let's break down the basics of Software Engineering step by step, starting from what it actually is.",,Neural network diagram with labeled layers,English,0.87,,,,Career,career,Interview Preparation,Beginner,71,CR000081,2025-04-16T10:39:03,0.776,0.169,0.15,0.773,0.619,0.148
RL002095,Kotlin developers be like,POV: debugging Kotlin at 2am,When your Kotlin code works on the first try but you have no idea why. Every developer knows this feeling.,,Whiteboard diagram explaining system architecture,English,0.89,Kotlin|C++,,,Software Engineering,programming_meme,Entertainment,Intermediate,39,CR000095,2025-07-07T09:28:56,0.153,0.077,0.28,0.245,0.041,0.826
RL002096,Python explained simply,Learn python explained simply in under a minute,"If you're preparing for placements, don't just memorize Python answers - understand how it actually works under the hood.",def train_model(data): ...,Split-screen code and output comparison,English,0.78,Python,Jenkins,Laravel,Mobile Development,tech_educational,Curiosity,Intermediate,80,CR000055,2025-05-13T09:35:47,0.39,0.369,0.401,0.395,0.252,0.374
