reel_id,title,caption,transcript,ocr_text,visual_description,content_language,language_confidence,programming_languages,technologies,frameworks,topics,category,intent,difficulty,duration_seconds,creator_id,created_at,quality_score,hype_score,learning_value,career_value,practical_value,entertainment_value
CAND000541,Rust developers be like,POV: debugging Rust at 2am,When your Rust code works on the first try but you have no idea why. Every developer knows this feeling.,let mut v: Vec<i32> = Vec::new();,Split-screen code and output comparison,English,0.85,Rust,,,Software Engineering,programming_meme,Entertainment,Intermediate,72,CR000091,2025-11-03T01:44:31,0.813,0.548,0.087,0.173,0.57,0.998
CAND000542,Music moment that broke the internet,Music content - just for laughs,"Let's break down the basics of Design Patterns step by step, starting from what it actually is.",,Movie clip montage with trending audio,Bengali,0.93,,,,Music,entertainment,Humor,Beginner,80,CR000032,2025-09-05T09:59:35,0.492,0.211,0.196,0.0,0.245,0.719
CAND000543,Celebrity Fiction moment that broke the internet,Celebrity Fiction content - just for laughs,"Here's how Blockchain behaves at scale, and the trade-offs engineers make in production systems.",,Dance/lipsync trend clip,English,0.91,,,,Celebrity Fiction,entertainment,Entertainment,Advanced,89,CR000076,2025-08-18T02:19:43,0.386,0.265,0.203,0.201,0.416,0.926
CAND000544,Hardware Launches update (2025),Latest in Hardware Launches,"Ee video alli navu Dart bagge nodona. First, dart basics, then a quick example with real code.",// Dart example,Whiteboard diagram explaining system architecture,Kannada-English,0.95,Dart,Git|Elasticsearch,,Technology News,tech_news,News,Beginner,26,CR000086,2025-03-12T11:51:47,0.509,0.229,0.107,0.095,0.457,0.14
CAND000545,Football moment that broke the internet,Football content - just for laughs,"Here's how Data Science behaves at scale, and the trade-offs engineers make in production systems.",,Dance/lipsync trend clip,Malayalam,0.98,,,,Football,entertainment,Entertainment,Advanced,32,CR000086,2025-06-07T18:02:51,0.489,0.253,0.28,0.175,0.428,0.842
CAND000546,5 tools that will REPLACE every programmer by 2027,5 tools that will REPLACE every programmer by 2027,Top secret AI trick recruiters don't want you to know,,Two laptops side by side for a spec comparison,English,0.96,,,,Career,hype,Promotion,Intermediate,27,CR000070,2025-04-24T00:30:34,0.44,0.919,0.172,0.173,0.315,0.215
CAND000547,Gaming moment that broke the internet,Gaming content - just for laughs,"If you're preparing for placements, don't just memorize Data Structures answers - understand how it actually works under the hood.",,Stadium crowd celebrating a goal/wicket,English,0.83,,,,Gaming,entertainment,Entertainment,Intermediate,44,CR000075,2025-06-26T03:25:16,0.5,0.601,0.175,0.149,0.306,0.883
CAND000548,Cricket moment that broke the internet,Cricket content - just for laughs,"If you're preparing for placements, don't just memorize TypeScript answers - understand how it actually works under the hood.",// TypeScript example,Stadium crowd celebrating a goal/wicket,Telugu,0.86,TypeScript,,,Cricket,entertainment,Humor,Intermediate,44,CR000012,2025-08-29T11:49:20,0.671,0.19,0.164,0.172,0.46,0.911
CAND000549,Lifestyle moment that broke the internet,Lifestyle content - just for laughs,"If you're preparing for placements, don't just memorize System Design answers - understand how it actually works under the hood.",,Funny reaction clip with captions,English,0.78,,,,Lifestyle,entertainment,Entertainment,Intermediate,81,CR000014,2025-06-01T22:44:10,0.438,0.084,0.048,0.032,0.463,0.943
CAND000550,Comedy moment that broke the internet,Comedy content - just for laughs,"Ee video lo manam Algorithms gurinchi chuddam. First, algorithms basics, then a quick example with real code.",,Movie clip montage with trending audio,Telugu-English,0.88,,,,Comedy,entertainment,Entertainment,Beginner,25,CR000015,2025-09-25T03:57:40,0.741,0.399,0.191,0.224,0.677,0.927
CAND000551,DSA explained simply,Learn dsa explained simply in under a minute,"Indha video la naam System Design pathi parkalam. First, system design basics, then a quick example with real code.",,Gaming setup with GPU comparison on screen,Tamil-English,0.87,,AWS,Next.js,Generative AI,tech_educational,Interview Preparation,Beginner,43,CR000033,2025-02-01T11:30:41,0.411,0.315,0.398,0.57,0.422,0.175
CAND000552,Music moment that broke the internet,Music content - just for laughs,"Ee video alli navu Mobile Development bagge nodona. First, mobile development basics, then a quick example with real code.",,Movie clip montage with trending audio,Kannada-English,0.77,,,,Music,entertainment,Entertainment,Intermediate,47,CR000056,2025-06-07T10:53:02,0.508,0.504,0.264,0.108,0.346,0.935
CAND000553,Internship Advice,Internship Advice - what nobody tells you,"If you're preparing for placements, don't just memorize Web Development answers - understand how it actually works under the hood.",,Two laptops side by side for a spec comparison,English,0.9,,,,Career,career,Motivation,Intermediate,22,CR000027,2025-01-12T11:34:30,0.613,0.26,0.27,0.78,0.525,0.354
CAND000554,Why Rust's Ownership Model Prevents Memory Bugs,Learn why rust's ownership model prevents memory bugs in under a minute,"Ee video alli navu TypeScript bagge nodona. First, typescript basics, then a quick example with real code.",,Laptop screen showing TypeScript code in an IDE,Kannada-English,0.81,TypeScript,MongoDB|Linux,Ktor,Backend,tech_educational,Project Help,Advanced,53,CR000092,2025-01-01T08:29:45,0.779,0.028,0.808,0.488,0.626,0.205
CAND000555,Top secret AI trick recruiters don't want you to know,Top secret AI trick recruiters don't want you to know,Top secret AI trick recruiters don't want you to know,,Gaming setup with GPU comparison on screen,Hindi-English,0.75,,,,AI/ML,hype,Promotion,Intermediate,9,CR000075,2025-07-10T03:27:23,0.36,0.832,0.214,0.289,0.363,0.275
CAND000556,Movies moment that broke the internet,Movies content - just for laughs,"Let's break down the basics of Frontend step by step, starting from what it actually is.",,Funny reaction clip with captions,English,0.8,,,,Movies,entertainment,Entertainment,Beginner,52,CR000068,2025-04-11T19:04:40,0.336,0.088,0.129,0.172,0.361,0.78
CAND000557,System Design: Designing a URL Shortener,Learn system design: designing a url shortener in under a minute,"Here's how Rust behaves at scale, and the trade-offs engineers make in production systems.",,Split-screen code and output comparison,English,0.83,Rust,,TensorFlow,Frontend,tech_educational,Project Help,Advanced,40,CR000022,2025-09-12T06:11:55,0.656,0.464,0.76,0.475,0.544,0.161
CAND000558,Technical Interviews,Technical Interviews - what nobody tells you,"If you're preparing for placements, don't just memorize Python answers - understand how it actually works under the hood.",def train_model(data): ...,Laptop screen showing Python code in an IDE,English,0.86,Python,,,Career,career,Career,Intermediate,24,CR000040,2025-03-03T11:16:43,0.932,0.479,0.223,0.632,0.687,0.367
CAND000559,Understanding Vector Databases,Learn understanding vector databases in under a minute,"Aaj hum dekhenge ki JavaScript kaise kaam karta hai. First, javascript basics, then a quick example with real code.",,Terminal window running JavaScript commands,Hindi-English,0.98,JavaScript,GraphQL,,Data Science,tech_educational,Learning,Intermediate,48,CR000054,2025-08-10T02:19:24,0.769,0.058,0.718,0.409,0.626,0.142
CAND000560,SQL explained simply,Learn sql explained simply in under a minute,"Indha video la naam SQL pathi parkalam. First, sql basics, then a quick example with real code.",SELECT * FROM students;,Split-screen code and output comparison,Tamil-English,0.87,SQL,,Next.js,Data Science,tech_educational,Project Help,Intermediate,49,CR000015,2025-11-11T18:57:54,0.696,0.145,0.837,0.589,0.499,0.322
CAND000561,Memes moment that broke the internet,Memes content - just for laughs,"Let's break down the basics of Cybersecurity step by step, starting from what it actually is.",,Funny reaction clip with captions,English,0.95,,,,Memes,entertainment,Entertainment,Beginner,54,CR000071,2025-09-05T09:25:38,0.741,0.409,0.178,0.23,0.499,0.818
CAND000562,REST explained simply,Learn rest explained simply in under a minute,"If you're preparing for placements, don't just memorize Concurrency answers - understand how it actually works under the hood.",,Two laptops side by side for a spec comparison,English,0.92,,,FastAPI,Mobile Development,tech_educational,Learning,Intermediate,20,CR000003,2025-02-06T02:12:20,0.91,0.22,0.857,0.573,0.63,0.184
CAND000563,Career Roadmaps,Career Roadmaps - what nobody tells you,"Aaj hum dekhenge ki DevOps kaise kaam karta hai. First, devops basics, then a quick example with real code.",,Person explaining AWS architecture using a whiteboard,Hindi-English,0.96,,,,Career,career,Interview Preparation,Intermediate,57,CR000027,2025-09-04T20:36:01,0.518,0.108,0.207,0.559,0.425,0.365
CAND000564,Technical Interviews,Technical Interviews - what nobody tells you,"Ee video alli navu Swift bagge nodona. First, swift basics, then a quick example with real code.",// Swift example,Terminal window running Swift commands,Kannada-English,0.93,Swift,,,Career,career,Interview Preparation,Beginner,18,CR000068,2025-04-30T03:21:13,0.25,0.299,0.215,0.75,0.333,0.244
CAND000565,LLD explained simply,Learn lld explained simply in under a minute,"Let's break down the basics of Databases step by step, starting from what it actually is.",,Gaming setup with GPU comparison on screen,English,0.92,,Docker,React,DevOps,tech_educational,Project Help,Beginner,82,CR000062,2025-09-01T07:33:52,0.751,0.192,0.844,0.417,0.584,0.288
CAND000566,Java explained simply,Learn java explained simply in under a minute,"Here's how Java behaves at scale, and the trade-offs engineers make in production systems.",,Split-screen code and output comparison,Tamil,0.97,Java,,,DevOps,tech_educational,Curiosity,Advanced,47,CR000060,2025-03-04T02:57:20,0.712,0.017,0.686,0.504,0.653,0.147
CAND000567,Music moment that broke the internet,Music content - just for laughs,"Ee video alli navu JavaScript bagge nodona. First, javascript basics, then a quick example with real code.",,Stadium crowd celebrating a goal/wicket,Kannada-English,0.87,JavaScript,,,Music,entertainment,Entertainment,Intermediate,37,CR000087,2025-03-01T00:28:30,0.316,0.114,0.278,0.117,0.246,0.876
CAND000568,10 AI tools that will GUARANTEE you a job in 2027!!!,10 AI tools that will GUARANTEE you a job in 2027!!!,You NEED to learn this or you'll be jobless by 2026,,Neural network diagram with labeled layers,Hindi-English,0.76,,,,AI/ML,hype,Promotion,Intermediate,23,CR000065,2025-04-23T00:32:15,0.639,0.874,0.0,0.24,0.557,0.143
CAND000569,AI News update (2026),Latest in AI News,"Let's break down the basics of Go step by step, starting from what it actually is.","func main() { fmt.Println(""hello"") }",Whiteboard diagram explaining system architecture,Tamil,0.94,Go,GraphQL|Nginx,,Technology News,tech_news,News,Beginner,69,CR000006,2025-08-17T13:24:16,0.344,0.059,0.206,0.234,0.321,0.268
CAND000570,Movies moment that broke the internet,Movies content - just for laughs,"Ee video lo manam Memory Management gurinchi chuddam. First, memory management basics, then a quick example with real code.",,Stadium crowd celebrating a goal/wicket,Telugu-English,0.91,,,,Movies,entertainment,Entertainment,Beginner,29,CR000057,2025-04-01T20:43:41,0.588,0.592,0.189,0.146,0.419,0.82
CAND000571,R developers be like,POV: debugging R at 2am,When your R code works on the first try but you have no idea why. Every developer knows this feeling.,// R example,Laptop screen showing R code in an IDE,English,0.98,R,,,Software Engineering,programming_meme,Entertainment,Beginner,56,CR000098,2025-07-25T02:52:07,0.772,0.378,0.281,0.153,0.579,0.881
CAND000572,Dart developers be like,POV: debugging Dart at 2am,When your Dart code works on the first try but you have no idea why. Every developer knows this feeling.,// Dart example,Terminal window running Dart commands,English,0.75,Dart,,,Software Engineering,programming_meme,Entertainment,Beginner,70,CR000022,2025-10-27T01:40:26,0.296,0.199,0.274,0.308,0.228,0.856
CAND000573,Developer Tools update (2026),Latest in Developer Tools,"Here's how APIs behaves at scale, and the trade-offs engineers make in production systems.",,Neural network diagram with labeled layers,English,0.79,,Azure|GCP,,Technology News,tech_news,News,Advanced,68,CR000015,2025-07-12T17:53:06,0.636,0.366,0.191,0.07,0.601,0.31
CAND000574,You NEED to learn this or you'll be jobless by 2027,You NEED to learn this or you'll be jobless by 2027,Top secret AI trick recruiters don't want you to know,,Person explaining AWS architecture using a whiteboard,English,0.94,,,,Career,hype,Promotion,Beginner,29,CR000087,2025-06-22T19:13:12,0.276,0.686,0.134,0.139,0.211,0.304
CAND000575,Music moment that broke the internet,Music content - just for laughs,"If you're preparing for placements, don't just memorize SQL answers - understand how it actually works under the hood.",SELECT * FROM students;,Movie clip montage with trending audio,English,0.87,SQL,,,Music,entertainment,Entertainment,Intermediate,34,CR000056,2025-09-02T17:31:57,0.411,0.19,0.192,0.255,0.361,0.859
CAND000576,Celebrity Fiction moment that broke the internet,Celebrity Fiction content - just for laughs,"Ee video lo manam REST gurinchi chuddam. First, rest basics, then a quick example with real code.",,Funny reaction clip with captions,Telugu-English,0.85,,,,Celebrity Fiction,entertainment,Humor,Intermediate,74,CR000011,2025-10-15T09:21:13,0.496,0.617,0.126,0.278,0.332,1.0
CAND000577,C# explained simply,Learn c# explained simply in under a minute,"Ee video lo manam C# gurinchi chuddam. First, c# basics, then a quick example with real code.",// C# example,Terminal window running C# commands,Telugu-English,0.83,C#,,,Data Science,tech_educational,Project Help,Beginner,47,CR000024,2025-04-29T05:38:43,0.552,0.208,0.49,0.544,0.45,0.251
CAND000578,TypeScript explained simply,Learn typescript explained simply in under a minute,"Let's break down the basics of TypeScript step by step, starting from what it actually is.",// TypeScript example,Laptop screen showing TypeScript code in an IDE,English,0.79,TypeScript|C++,Terraform,Ktor,Generative AI,tech_educational,Learning,Beginner,72,CR000010,2025-11-25T06:01:39,0.57,0.104,0.718,0.504,0.506,0.284
